Title,Summary,Company,Location,Salary
Data Analyst,"Ability to draw scientifically robust conclusions from data, and attention to detail. We're looking for an exceptional data analyst to drive better decision...",edX,"Cambridge, MA",Not available
Entry Level Business Analyst,"Knowledge of logic, databases, data flows, SQL for data analysis is a plus. For an inside look at the Business Analyst role, check out this associate's story:....",Reynolds and Reynolds,"Dayton, OH 45430",Not available
Data Analyst - Pomona,3+ years working experience as a data analyst or business data analyst. Acquire data from primary or secondary data sources and maintain databases/data systems....,Tesla,"Pomona, CA",Not available
Data Management Analyst,"The Analyst should be capable of utilizing and synthesizing large amounts of data, including working with existing vendor data, outside market research, and...",McKesson,"Township of Moon, PA",Not available
QC Electronic Data Management Analyst,Ability to organize and maintain data or information. Contribute to the global harmonization projects of laboratory data systems....,Regeneron,"Rensselaer, NY",Not available
Business Analyst,"Business Analyst job-related:. Minimum of 5+ years of prior Business Analyst job-related experience required, preferably in healthcare industry....",PathGroup,"Nashville, TN",Not available
Conversion Analyst I - Associate Development Program,"Conversion Analyst - Entry Level. Understanding of relational data bases. Carefully examines data and reports to make sure conversion is proceeding correctly,...",FIS,"Birmingham, AL 35242",Not available
DATA ANALYST,"Understands data analysis concepts (data architecture, data profiling, data quality governance). Upto 2 year’s Experience as a Data Analyst....",Primesoft Consulting,"Piscataway, NJ",Not available
Engine Marketing Analyst,"Previous professional experience as a Business Intelligence Analyst or Statistical Data Analyst, operating at a senior level....",Epic Games,"Cary, NC 27518",Not available
Healthcare Data Analyst,"The Healthcare Data Analyst is responsible for identifying, gathering, analyzing, and reporting on healthcare data to manage population health goals for the...",Tampa Bay Integrated Health,"Tampa, FL",Not available
Data Analyst I,"Receive data from Data Cleansing department, perform 1st pass/initial pre-sort and return and report results back to Data Cleansing....",US-Direct,"Irvine, CA",Not available
Clinical Analyst (Remote / Nationwide),Perform daily audits on client data for completeness and accuracy of coding utilizing both coding and clinical background to ensure appropriateness for...,Cotiviti Inc.,Remote,Not available
"Senior Analyst, Data Science Online",Experience with large-scale data analysis and a demonstrated ability to identify key insights from data to solve business problems....,The Home Depot,"Atlanta, GA",Not available
Statistical Data Analyst - Open Rank,"Statistics, mathematics, data analysis, statistical analysis, data processing, psychology. Experience with Microsoft Excel in performing basic data entry,...",Educational Testing Service (ETS),"Princeton, NJ 08541",Not available
Data Analyst,"The Data Analyst is a primary resource for technical design, development, testing, support and ongoing maintenance....",EshaIT,"New York, NY","$75,000 - $110,000 a year"
Data Risk Analyst,"Acquire data from primary or secondary data sources and maintain databases/data systems. Develop and implement databases, data collection systems, data...",Mastech Digital,"Dallas, TX",$30 - $35 an hour
Data-Driven Business Analyst,"Data-Driven Business Analyst, Excel, Business Intelligence, CRM, eCommerce, Master Data Management. Familiarity with big data technologies....",Eliassen Group,"Baltimore, MD",Not available
Data Scientist,Minimum of 3 years of experience in data mining using databases in an environment with complex data sets. In conjunction with data owners and subject matter...,C.H. Robinson,"Eden Prairie, MN 55347",Not available
Research Officer,Code data collection (transcripts). Experience in creating graphical representation of data. Analyze large data sets using advanced techniques to identify...,Sayara International,"McLean, VA 22102",Not available
Meta Data Analyst,Demonstrated understanding of data governance best practices and data quality processes. Collaborate with other ACOE Data Governance resources as well as...,GEHA,"Lee's Summit, MO",Not available
Pricing Analyst,"Reporting to the Data & Pricing Analytics Manager, the Pricing Analyst is responsible for analyzing data related to product pricing;...",Littelfuse,"Chicago, IL 60631 (Norwood Park area)",Not available
IS PMO Analyst Intern,"University project experience working with data. Ability to understand, analyze and report on financial data. Strong attention to detail and organization skills...",Stryker,"Allendale, NJ 07401",Not available
"Business Information Analyst I, Remote Nationwide (PS15601FH...","Business Information Analyst I. Membership, claims, utilization data). Work flow design, data analysis, and/or systems automation and testing....","Anthem, Inc.",United States,Not available
Associate CRM Data Analyst,AXIS Data Administration. Agency Onboarding Data Validation. Manage the data migration process from the field into AXIS....,Arthrex,"Naples, FL 34108",Not available
Intraday Analyst,"Strong written and verbal communication skills, including data presentation. Work closely with Scheduling and Forecasting Analysts providing real-time trending...",Wayfair,"Big Flats, NY",Not available
ASSISTANT MASTER DATA ANALYST,"The Assistant Master Data Analyst will maintain master data objects assigned to them, including responding to requests....",Tory Burch,"Jersey City, NJ 07310 (Downtown area)",Not available
Data Analyst,"In addition, through its global Ontrack Data Recovery business, KLDiscovery delivers world-class data recovery, email extraction and restoration, data...",KrolLDiscovery,"Chicago, IL",Not available
Data Intelligence Analyst,Calendly is looking for a Data Intelligence Analyst to help drive growth of our business. Experience with BI data tools (e.g....,Calendly,"Atlanta, GA",Not available
Data Analyst,"As a data analyst you will be responsible for gathering data, generating metrics, finding trends, compiling reports, interpreting results, and communicating...",Twist Bioscience,"South San Francisco, CA",Not available
Data Entry Analyst,Complies data reports for supply utilization and validates contractual changes and new item data is accurate....,Mount Sinai Medical Center.,"Miami Beach, FL",Not available
Business Data Analyst,"Business Data Analyst & Data Quality Analyst. Business Data Analyst:. Knowledge of various data concepts, data controls, Data dictionaries, data elements....",Wells Fargo,"Dallas, TX 75202 (City Center District area)",Not available
B2B Technical Analyst,Organizes data files and prepares flowcharts of data movement. B2B Technical Analyst*. Prepares test data and analyzes program performance during testing....,American Foods Group,"Green Bay, WI 54301",Not available
Investment Analyst - Private Equity - 3 Year Program,"The Investment Analyst is responsible for data collection, entry and analysis with respect to private equity investments....",Church Pension Group,"New York, NY",Not available
Healthcare Data Analyst,"Analyze payment data and assist with billing and collections in an employee friendly environment. $40,000.00 to $60,000.00 /year....","Red Horizon, LLC","Houston, TX 77003 (East End area)","$40,000 - $60,000 a year"
