Title,Summary,Company,Location,Salary
Campus Graduate – 2019 Data Scientist / Analytics Manager /...,American Express Campus Graduate – 2019 Data Scientists / Analytics Managers / Product Managers Summer Internships in Credit & Fraud Risk....,American Express,United States,Not available
Corporate Financial Analyst III - Planning and Analytics,This role will function as a primary point of contact for the financial analytic and planning efforts of multiple service lines....,Wake Forest Baptist Medical Center,"Winston-Salem, NC",Not available
Finance Analytics Manager,Finance Analytics Manager. Develop data analytic tools to help the business think differently about financial performance....,Deloitte,"Princeton, NJ 08540",Not available
Statistician - Predictive Analytics,"As a Predictive Analytic Modeling Statistician in the Advanced Analytic Services team, you will be required to have the following background education and...",Dun & Bradstreet,"Short Hills, NJ 07078",Not available
"Senior Manager, BP&A Transformation",Strong analytic skills and attention to detail. The Plan-to-Forecast (“P2F”) program is transforming Finance’s BP&A function by streamlining and harmonizing...,Becton Dickinson & Company,"Franklin Lakes, NJ 07417",Not available
Analytics Manager,The Analytics Manager is an integral part of the Audience Insights & Marketing team and will own the design and implementation of our digital analytics...,Refinery29,"New York, NY 10013 (Tribeca area)",Not available
"Analytics Manager, Decision Analytics Services","Analytics Manager, Decision Analytics Services. 6+ years of Analytics experience. EXL Analytics provides data-driven, action-oriented solutions to business...",EXL,"Jersey City, NJ",Not available
Business Project Specialist -Data Analytics,It's fun to work in a company where people truly BELIEVE in what they are doing! We're committed to bringing passion and customer focus to the business....,Cigna,"Bloomfield, CT 06002",Not available
Data Analytics - Engineering Manager,"Provide technical leadership in team set-up, delivery and the architecture of the analytics platform and processes to support advanced analytics....",UBS,"Weehawken, NJ",Not available
Statistician - Predictive Analytics,"As a Predictive Analytic Modeling Statistician in the Advanced Analytic Services team, you will be required to have the following background education and...",Dun & Bradstreet,"Short Hills, NJ 07078",Not available
"Competitive Intelligence Analyst, People Analytics","Our team leads the people/talent analytics function for the corporation. Partner with the analytics team to establish best practices for synthesizing, analyzing...",Northrop Grumman,"Falls Church, VA 22041",Not available
Mgr-Data Analytics & Perf,"Support the Leadership Team by providing analytic and Lean approaches to key strategic initiatives, challenging assumptions and increasing analytic rigor....",PPL Corporation,"Allentown, PA",Not available
Knowledge Analyst- Innovation Analytics,"This individual will be focused primarily on the Innovation Analytics topic (encompassing Intellectual Property and Network Analytics), though he/she will at...",The Boston Consulting Group,"Atlanta, GA",Not available
"Analytics, Healthcare Analytics - Senior Consultant",Experience with claims and/or prior authorization transactions and expertise in preparing visual analytics for customers and executives....,CVS Health,"Bloomington, MN",Not available
"SVP, Payment Solutions Analytics","Experience in Analytics leadership roles, preferably with responsibility for multiple analytics functions. Work cross functionally with central analytics teams...",Synchrony,"Chicago, IL","$150,000 - $300,000 a year"
"Scaled Analysis Manager, Strategy, Planning and Analysis","Manage, coach and develop Infrastructure Pod analysts, and bring them to the next level of capability in data analytics and reporting design....",Google,"Mountain View, CA",Not available
Director of Marketing Analytics,"Experience with cookie level analytics and Web Analytics tools like Omniture/Adobe, Web Trends, etc. Director of Marketing Analytics - Hoboken, NJ (33423)....",Wiley,"Hoboken, NJ",Not available
"Project Manager, Analytics","Oversee and usher complex, multi-disciplinary analytics projects through the entire project lifecycle using your knowledge of data, analytics, project...",NYC Health + Hospitals,"New York, NY",Not available
Director of Analytics,(“BRIDGE”) has an opening for a Director of Analytics in the BRIDGE Analytics organization. Experience defining analytic strategy and roadmaps....,BRIDGE Energy Group,Remote,Not available
"Analyst/Associate, Strategy & Analytics","Owning key areas of the Strategy and Analytics team’s core focus and associated projects/initiates related to Corporate Finance, Marketing Analytics, Business...",Penn Foster,"Boston, MA 02210 (South Boston area)",Not available
Business Analytics and Channel Strategist,We’re looking for a Business Analytics and Channel Strategist to:. Develop an overall pricing strategy for the offering based on data analytics and market...,UBS,"Weehawken, NJ",Not available
Director of Marketing Analytics,"Own all marketing analytics inclusive of attribution, campaign measurement and reporting, as well as enabling analytics technologies such as tag management, ad...",Peloton,"New York, NY",Not available
Business Intelligence Data Analyst -- Remote Work Capable,"2 years experience in a analytics related field. As a Business Intelligence Data Analyst at Raymour & Flanigan, you will join the Core Services team and build a...",Raymour and Flanigan,"Liverpool, NY 13090",Not available
Data Scientist - Client Strategy Office,"Are you passionate about the power of analytics? Outstanding analytics project design and execution talents, including implementing results....",UBS,"Weehawken, NJ",Not available
Analytics and Modeling Specialist - Commercial Pharmaceutica...,The Analytics and Modeling Specialist will lead and assume ownership of commercial pharma analytics and the various internal and 3rd party data sources which...,Accenture,"Trenton, NJ",Not available
2-Year Analyst Program - Alternative Investments Analytics a...,"Passion for the markets and quantitative analytics. Barings Alternative Investments (BAI), the private equity and real estate division of Barings, is seeking a...",Barings,"Charlotte, NC",Not available
Data & Applied Scientist,"Design, prototype, implement and test descriptive and predictive analytics models. Our team plays a key role in providing data and analytics within Core...",Microsoft,"Redmond, WA",Not available
Data Analyst - Bethlehem,"Develop and implement databases, data collection systems, data analytics and other strategies that optimize the Distribution Center’s operational effectiveness...",Tesla,"Bethlehem, PA",Not available
Informatics Analyst,"Leveraging digital technologies such as automation, artificial intelligence, Internet of Things, analytics and cloud, in combination with a fundamental redesign...",Accenture,"Philadelphia, PA 19103",Not available
