Title,Summary,Company,Location,Salary
Business Intelligence Analyst,Our St.Louis office is looking for a talented Business Intelligence Analyst to join our team! You have e xperience solving specific business challenges/problems...,Equifax,"St. Louis, MO 63146",Not available
Business Analyst - Analytics & Data Visualization,We are seeking a strong Business Analyst to join our Business Intelligence & Analytics CoE focused on delivering analytics capabilities and bringing data to...,The Coca-Cola Company,"Atlanta, GA 30301 (Buckhead area)",Not available
"Open Source Intelligence (OSINT) Analyst / Trainer, Ft. Brag...","SAIC is currently seeking an OSINT Intelligence Analyst who provides analysis services for INSCOM, Army OSINT Office in support of ongoing intelligence...",SAIC,"Fort Bragg, NC",Not available
Sr.Operations Business Intelligence Analyst,"Proficient in data visualization tools including Oracle Business Intelligence Enterprise Edition, Spotfire and Tableau with Java Script expertise....",Equifax,"St. Louis, MO 63146",Not available
BUSINESS INTELLIGENCE ANALYST - ERP SYSTEMS,Montefiore Information Technology (MIT) is looking for a Business Intelligence Analyst who will participate in the implementation and support of a new ERP suite...,Montefiore Medical Center,"Yonkers, NY",Not available
Business Intelligence Analyst,Interact with business users to understand new business requirements and enhancement requests. Ensure programs meet business specifications....,Allscripts,"Glen Allen, VA",Not available
35F Intelligence Analyst,"The intelligence analyst is primarily responsible for the analysis, processing and distribution of strategic and tactical intelligence....",Army,"Bay Shore, NY 11706","$24,000 - $75,000 a year"
Sr. Reporting Analyst,"Designs, develops and deploys complex reporting solutions to support business intelligence initiatives....",UnitedHealth Group,"Eden Prairie, MN 55344",Not available
Threat Intelligence Researcher/Analyst,We are looking for a cyber risk intelligence analyst for our data breach and risk rating research team....,Risk Based Security,"Richmond, VA",Not available
Open Source Intelligence Analyst,"Tenet3 is seeking an efficient, detail-oriented research analyst to join our growing organization. 2+ years of experience conducting open source research,...",Tenet3,"Dayton, OH",Not available
Criminal Intelligence Analyst,Linxx Global Solutions (Linxx) is currently seeking qualified candidates for a Criminal Intelligence Analyst position....,Linxx Global Solutions,"Camp Lejeune, NC",Not available
Sales Intelligence Analyst,"The Sales Intelligence Analyst will support the Media Sales Team in creating in-depth brand analysis, identifying brand alignments and opportunities....",Volta Charging,"San Francisco, CA",Not available
Analyst of Business Intelligence and CRM,"Analyst, Business Intelligence and CRM. Manager, Business Intelligence Status:. Manage the selection process and management of one business strategy intern....",Nashville Predators,"Nashville, TN",Not available
"Business Intelligence Analyst, Twitter Transparency Report",Applicants with experience beyond these basic qualifications may be considered for this role at the Senior Business Intelligence Analyst level....,Twitter,"San Francisco, CA 94103 (South Of Market area)",Not available
Business Intelligence Reporting Analyst,"Business Intelligence Reporting Analyst– Chesterbrook, Pennsylvania. The Dell Boomi Business Intelligence Reporting Analyst, will be responsible for end to end...",DELL,"Round Rock, TX 78664",Not available
Business Objects (BO) Analyst,ASI’s Data Services division seeks a Business Objects Reporting Analyst to join their dynamic team. This individual will have Business Intelligence and...,Advertising Specialty Institute,"Trevose, PA",Not available
Sr Business Intelligence Analyst,"As a Senior Business Intelligence Analyst, you will have the opportunity to work closely with our stakeholders at all levels using data to drive strategy...",Keep Truckin,"San Francisco, CA",Not available
Senior Business Intelligence Analyst,You are a Senior BI analyst who dreams data. You are constantly brainstorming ways to increase growth and drive the business....,Fair,"Santa Monica, CA",Not available
"Open Source Intelligence (OSINT) Analyst / Trainer, Ft. Drum...","SAIC is currently seeking an OSINT Intelligence Analyst who provides analysis services for INSCOM, Army OSINT Office in support of ongoing intelligence...",SAIC,"Fort Drum, NY",Not available
Business Intelligence Analyst,"3-5 years of relevant experience in a data science, business analytics, business intelligence or comparable data engineering role, including data warehousing...",Nutrabolt,"Austin, TX",Not available
Analyst – Advanced Analytics (Corporate),Partners with Business Intelligence team to productionalize and build appropriate change control and monitoring processes for analytical product and/or...,MGM Resorts International,"Las Vegas, NV",Not available
IO Intelligence Analyst,"(MacB), an Alion company, is looking for an IO Intelligence Analyst who will provide strategic and trans-regional/operational Information Operations...","MacAulay-Brown, Inc. (MacB)","San Antonio, TX",Not available
Intelligence Analyst 3,Advanced intelligence discipline training; Ten (10) years of experience as an Army Intelligence analyst with experience from tactical to strategic....,Information and Infrastructure Technologies,"Arlington, VA",Not available
Multi Source Intelligence Analyst,Conduct analysis using multiple intelligence collection methods to produce intelligence reports which will support assessments of threats and malicious activity...,GS Consulting,"Fort Meade, MD",Not available
"Principal Analyst, Business Intelligence","Principal Analyst, Business Intelligence. We are currently seeking a Principal Analyst, Business Intelligence!...",Carnival Cruise Line,"Miami, FL 33157",Not available
Business Intelligence Developer,Knowledge of business intelligence concepts such as data warehousing design (e.g. Minimum 5 years of business intelligence / data warehouse (BI/DW) development...,Holland America Line Inc,"Seattle, WA 98119 (Queen Anne area)",Not available
MicroStrategy Business Intelligence Reporting Analyst,MicroStrategy Business Intelligence:. Strong technical skills with the ability to grasp business issues and understand business strategy....,Business Integra,"Boston, MA",Not available
Data Analyst (Business Intelligence),"3-5 years work experience in analytics or business intelligence capacity. As a Data Analyst, you will lead data collection, analysis, and reporting projects...",Peloton,"New York, NY",Not available
INNOVATION ANALYST,"Business Intelligence – gathering, analyzing and reporting on industry business intelligence. O Business intelligence gathering and analysis....",Moffitt Cancer Center,"Tampa, FL 33612",Not available
Reporting Data Analyst,"5+ years of relevant experience in a business analyst, data analyst or statistical analysis role. Partner with internal customers and business leaders to...",Amazon.com,"Seattle, WA",Not available
Business Intelligence/ Reporting Specialist,"The BI/Reporting Specialist is an accomplished business analyst, proactive customer-focused advocate, a team player with Business Intelligence and reporting...","CGI Group, Inc.","Arlington, VA 22201 (Lyon Village area)",Not available
