Title,Summary,Company,Location,Salary
Market Segment Research Manager,Creating forward looking learnings and tenets for customer relevant advertising by leveraging statistical models from available quantitative data (in...,Amazon.com,"Seattle, WA",Not available
Associate SAS Programmer,The Associate SAS Programmer collaborates with statisticians and data management staff to provide programming support for clinical research studies....,EMMES,"Rockville, MD 20850",Not available
Analytics Solutions Engineer,"The right candidates will be software development- oriented individuals who can work collaboratively with our team of analysts, statisticians, and digital...","MaassMedia, LLC","Philadelphia, PA",Not available
Low Level Software Engineer (C++),"At HRT we are mathematicians, computer scientists, statisticians, physicists and engineers. Working as a coder at Hudson River Trading (HRT) means working on a...",Hudson River Trading,"New York, NY 10005 (Financial District area)",Not available
Clinical Research Manager,"Works with the department statistician in the development of study design, power analysis and processing of study data, and is responsible for the incorporation...",Columbia University,"New York, NY",Not available
"Senior Manager, Genetics",Proficiency in statistical methods sufficient to leverage the skills of professional statisticians. Pfizer is making significant investment in the creation of...,Pfizer,"Cambridge, MA",Not available
"Senior Manager, Biomarker Statistician, Non-Clinical Statist...","This role is for a biomarker statistician in the Discovery Genomics and Precision Medicine Statistics group, which explicitly supports Precision Medicine (PM)...",Pfizer,"Cambridge, MA",Not available
Senior SAS Programmer,"Support statisticians and scientists with computer programming tasks and reporting. Cogstate is seeking an experienced Senior SAS Programmer in New Haven,...",Cogstate,"New Haven, CT 06510 (Downtown area)",Not available
"Statistician/Data Scientist, Trusted AI","As a Statistician / Data Scientist on our Trusted AI team, you will actively contribute to making AI more accessible, actionable, and explainable....",DataRobot,"Columbus, OH",Not available
Statistician,"Company/Position Overview In this role you will: Requires skilled, technically knowledgeable, and experienced support to develop new business intelligence...",CRGT Inc.,"Washington, DC",Not available
Principal Biostatistician,Serves as an independent reporting statistician on data monitoring committees. Reviews statistical analyses of other statisticians and interprets results from...,PRA Health Sciences,Remote,Not available
Application Analyst II,"The successful candidate will join a positive and collaborative software development team of ~15 people, which is part of a larger multidisciplinary team...",Baylor College of Medicine,"Houston, TX","$75,000 a year"
Research Associate - Genomics,"Work with statisticians in the analysis and interpretation of data. If you want to achieve more in your mission of health care, you have to be really smart...",UnitedHealth Group,"Minnetonka, MN 55345",Not available
AI Quantitative Researcher (Seeds & Placement),"As part of our diverse, highly dynamic group, you will work side-by-side with a team of exceptional data scientists with diverse backgrounds (Mathematicians,...",The Climate Corporation,"St. Louis, MO",Not available
Algorithm Engineer,"As an algorithm engineer at OXY, you will be part of a team of mathematicians, statisticians, and analytics engineers that apply advanced algorithmic techniques...",Occidental Petroleum,"Houston, TX",Not available
Data Analyst/Statistician,"We are currently recruiting for three new positions. The start dates are negotiable, with potential to start in May 2019. New graduates are encouraged to apply...",Department of Veterans Affairs Center for Clinical...,"Ann Arbor, MI 48109",Not available
Social Science - Level III with TS/SCI clearance,"Collaborate with statisticians to develop data analysis plans for research efforts; Serves as a top level technical or functional expert, often working on...",General Dynamics Information Technology,"Springfield, VA 22150",Not available
"data analyst, Supply Chain (AI and Machine Learning), SSC –...","Working cross-functionally with other data scientists, statisticians, and business experts, this role is responsible for building mathematical and statistical...",Starbucks,"Seattle, WA 98134 (Industrial Complex area)",Not available
Healthcare Data Analyst,Business Overview: The health care consulting practice located in the Indianapolis office of Milliman provides health consulting services to a broad array of...,Milliman,"Indianapolis, IN",Not available
"Senior Credit Analyst, Statistician","Job Description: Senior Credit Risk Analyst Are you a data savvy business professional who is into analytics, financial modeling and metrics? Do you thrive...",Axcess Financial,"Cincinnati, OH 45242",Not available
Growth Analytics Analyst,"We combine a diverse team of experts that spans actuaries, statisticians, data scientists, product leaders, strategy consultants, software engineers, delivery...",Quantium,"San Francisco, CA",Not available
Divisional Statistician,"Trains, supervises, and assists the Assistant Divisional Statistician; The Salvation Army, an internationally recognized non-profit, faith-based organization,...",The Salvation Army,"Dallas, TX 75247 (Northwest Dallas area)","$55,000 a year"
Director - PIN Data & Analytics Consulting,"Across 18 offices globally, our team of more than 800 professional analysts, statisticians, economists, consultants, and experts in demographics and consumer...",J.D. Power,New Jersey,Not available
Principal Biostatistician,"Job Overview Principal Biostatistician These permanent, remote opportunities can be worked from anywhere in the U.S. or Canada. Are you ready to discover...",Covance,"Princeton, NJ 08540",Not available
Clinical Data QC Analyst,"Document and summarize QC results for statisticians, data engineers, and project managers. Medidata is leading the digital transformation of life sciences with...",Medidata Solutions,"Iselin, NJ 08830",Not available
Oncore Analyst,"Collaborate with study team, statistician, investigator and data safety monitors to produce and revise data forms that 1) reflect the study's objectives and...",VA Commonwealth Univ,"Richmond, VA","$45,000 - $62,000 a year"
Associate Director / Director Exploratory Statistics,"LMR, Statistician, Director, #LI-LR1, Statistics, biostatistics, bio-statistics, PhD, biomarkers, bio-markers. Excellent communication, presentations and report...",Regeneron,"Tarrytown, NY",Not available
